s_cell [m];flux_inc_ion [m-2.s-1];E_imp_ion [eV];alpha_V_ion [deg];flux_inc_atom [m-2.s-1];E_imp_atom [eV];alpha_V_atom [deg];net_energy_flux [W.m-2]
1.024352262275292e+00;1.466101619700511e+22;1.779096944702958e+01;NaN;1.309692464391796e+22;1.178404820416775e+01;NaN;7.353005833665775e+04
1.026360795729067e+00;9.632234601809728e+21;2.825036119832010e+01;NaN;1.029736487880947e+22;1.542144823392577e+01;NaN;7.567262113042876e+04
1.028516562606399e+00;1.095098952159851e+22;2.079470863359735e+01;NaN;1.097346161545394e+22;1.224565056307537e+01;NaN;6.060576920038436e+04
1.030872721695724e+00;9.734861925368658e+21;1.729640983928875e+01;NaN;1.072108485207550e+22;1.301120661900298e+01;NaN;5.416191135855332e+04
1.032946039400920e+00;1.000619027596659e+22;1.710249207478966e+01;NaN;1.038241156532800e+22;1.206202567114700e+01;NaN;5.260839328636488e+04
1.035702904828173e+00;6.994844259594722e+21;2.165736103268681e+01;NaN;9.266787482217177e+21;1.062362334598795e+01;NaN;4.055783033710389e+04
1.038018852774941e+00;7.220098432041891e+21;1.844757531844225e+01;NaN;8.933026341814430e+21;1.248646436866730e+01;NaN;4.194957449428390e+04
1.041123812734894e+00;4.853550032403288e+21;2.167404016829838e+01;NaN;8.135397501733481e+21;1.125461308298366e+01;NaN;3.234866025235671e+04
1.043526328654386e+00;5.182333215209901e+21;1.808110095968466e+01;NaN;7.848023736592848e+21;1.084178365702111e+01;NaN;3.015873412489422e+04
1.046841369894959e+00;2.351372765875992e+21;1.642310112433875e+01;NaN;7.733741188765662e+21;1.168365193889161e+01;NaN;1.942115102008149e+04
1.049616924720746e+00;1.110150626041654e+21;2.104681188187322e+01;NaN;4.746466403548490e+21;1.618909769319162e+01;NaN;1.346324154149904e+04
1.052286039138213e+00;9.392840595807112e+20;1.594925454204842e+01;NaN;6.821835320195503e+21;1.094938350256409e+01;NaN;1.280206668186304e+04
1.055988626941788e+00;3.373094116234656e+20;1.146964474433200e+01;NaN;6.383770752470084e+21;1.130892990888888e+01;NaN;1.000087805613611e+04
1.058934415624776e+00;3.607359601210881e+20;9.100412009720525e+00;NaN;6.474998974736853e+21;1.082836769665090e+01;NaN;9.586272112001072e+03
1.062981552853648e+00;9.167910641602975e+19;1.588073119876444e+01;NaN;5.844784945675512e+21;1.088265192421700e+01;NaN;8.321111720588189e+03
1.066142037903537e+00;1.159172265821918e+20;4.479918907142854e+00;NaN;5.798938074018248e+21;9.997108132679784e+00;NaN;7.771256471973287e+03
1.070390900168833e+00;1.290055063363633e+19;3.328611376459582e+01;NaN;5.543193135775335e+21;1.184528462772762e+01;NaN;7.605514627226466e+03
1.073851133657754e+00;0.000000000000000e+00;NaN;NaN;5.061105360868859e+21;7.810032164250611e+00;NaN;6.092716564231197e+03
1.077413733804881e+00;2.809965035911047e+18;3.205161040927084e+01;NaN;5.485572274762436e+21;1.029443981998101e+01;NaN;6.531552497913395e+03
1.081841943349144e+00;0.000000000000000e+00;NaN;NaN;4.682506075977050e+21;1.141614784467166e+01;NaN;5.765998924869509e+03
1.085498828216508e+00;1.551158698639778e+19;0.000000000000000e+00;NaN;4.686012031222197e+21;1.097099261518100e+01;NaN;5.859296863515468e+03
1.089720984924386e+00;0.000000000000000e+00;NaN;NaN;5.372118481787456e+21;9.273236842623261e+00;NaN;6.051266123117349e+03
1.093887244747804e+00;0.000000000000000e+00;NaN;NaN;4.814058759842284e+21;1.021629530501499e+01;NaN;5.541233313889587e+03
1.098048233760664e+00;0.000000000000000e+00;NaN;NaN;4.371278829334751e+21;1.231415285271729e+01;NaN;5.247810489674021e+03
1.102124688613211e+00;0.000000000000000e+00;NaN;NaN;3.983421803344040e+21;1.143045056357840e+01;NaN;4.533021209810505e+03
1.106554092807745e+00;0.000000000000000e+00;NaN;NaN;4.376055916587280e+21;1.000839663692350e+01;NaN;4.474946577948717e+03
1.110936076962340e+00;0.000000000000000e+00;NaN;NaN;4.334465079021108e+21;1.027843912185649e+01;NaN;4.475491523824378e+03
1.115727487788149e+00;0.000000000000000e+00;NaN;NaN;4.338020970830957e+21;1.059989702710068e+01;NaN;4.409054209337977e+03
1.120548285445945e+00;0.000000000000000e+00;NaN;NaN;3.991926252782952e+21;1.170482130894493e+01;NaN;4.223683969394618e+03
1.125953632269558e+00;0.000000000000000e+00;NaN;NaN;3.830559214703518e+21;1.009076004378125e+01;NaN;3.785645424583734e+03
1.131093786385499e+00;0.000000000000000e+00;NaN;NaN;4.081520178480373e+21;8.713784038354150e+00;NaN;3.478578590641135e+03
1.136936028740989e+00;0.000000000000000e+00;NaN;NaN;3.844099065279459e+21;9.572503922679353e+00;NaN;3.750280509016861e+03
1.142244272029786e+00;0.000000000000000e+00;NaN;NaN;3.390542958479277e+21;1.070897939602677e+01;NaN;3.253911887722845e+03
1.146300595115938e+00;0.000000000000000e+00;NaN;NaN;3.620686686830561e+21;9.178805171870676e+00;NaN;2.884035894615155e+03
